authority_id,key,address_components_long_name,address_components_short_name,address_components_types_1,address_components_types_2,address_components_types_3,formatted_address,location_type,viewport_northeast_lat,viewport_northeast_lng,lat,lng,bounds_northeast_lat,bounds_northeast_lng,bounds_southwest_lat,bounds_southwest_lng,place_id,compound_code,global_code,type_1,type_2,type_3,type_4,partial_match
183,results,10,10,street_number,NA,NA,"Stengelstraße 10/12, 66117 Saarbrücken, Germany",ROOFTOP,49.23520698029149,6.989276380291502,49.2325090197085,6.986578419708497,NA,NA,NA,NA,EjFTdGVuZ2Vsc3RyYcOfZSAxMC8xMiwgNjYxMTcgU2FhcmJyw7xja2VuLCBHZXJtYW55Ih4aHAoWChQKEgm13ZmRAbSVRxG9IcDfHNnsRRICMTI,NA,NA,subpremise,NA,NA,NA,NA
183,results,Stengelstraße,Stengelstraße,route,NA,NA,"Stengelstraße 10/12, 66117 Saarbrücken, Germany",ROOFTOP,49.23520698029149,6.989276380291502,49.2325090197085,6.986578419708497,NA,NA,NA,NA,EjFTdGVuZ2Vsc3RyYcOfZSAxMC8xMiwgNjYxMTcgU2FhcmJyw7xja2VuLCBHZXJtYW55Ih4aHAoWChQKEgm13ZmRAbSVRxG9IcDfHNnsRRICMTI,NA,NA,subpremise,NA,NA,NA,NA
183,results,Mitte,Mitte,political,sublocality,sublocality_level_1,"Stengelstraße 10/12, 66117 Saarbrücken, Germany",ROOFTOP,49.23520698029149,6.989276380291502,49.2325090197085,6.986578419708497,NA,NA,NA,NA,EjFTdGVuZ2Vsc3RyYcOfZSAxMC8xMiwgNjYxMTcgU2FhcmJyw7xja2VuLCBHZXJtYW55Ih4aHAoWChQKEgm13ZmRAbSVRxG9IcDfHNnsRRICMTI,NA,NA,subpremise,NA,NA,NA,NA
183,results,Saarbrücken,Saarbrücken,locality,political,NA,"Stengelstraße 10/12, 66117 Saarbrücken, Germany",ROOFTOP,49.23520698029149,6.989276380291502,49.2325090197085,6.986578419708497,NA,NA,NA,NA,EjFTdGVuZ2Vsc3RyYcOfZSAxMC8xMiwgNjYxMTcgU2FhcmJyw7xja2VuLCBHZXJtYW55Ih4aHAoWChQKEgm13ZmRAbSVRxG9IcDfHNnsRRICMTI,NA,NA,subpremise,NA,NA,NA,NA
183,results,Regionalverband Saarbrücken,Regionalverband Saarbrücken,administrative_area_level_3,political,NA,"Stengelstraße 10/12, 66117 Saarbrücken, Germany",ROOFTOP,49.23520698029149,6.989276380291502,49.2325090197085,6.986578419708497,NA,NA,NA,NA,EjFTdGVuZ2Vsc3RyYcOfZSAxMC8xMiwgNjYxMTcgU2FhcmJyw7xja2VuLCBHZXJtYW55Ih4aHAoWChQKEgm13ZmRAbSVRxG9IcDfHNnsRRICMTI,NA,NA,subpremise,NA,NA,NA,NA
183,results,Saarland,SL,administrative_area_level_1,political,NA,"Stengelstraße 10/12, 66117 Saarbrücken, Germany",ROOFTOP,49.23520698029149,6.989276380291502,49.2325090197085,6.986578419708497,NA,NA,NA,NA,EjFTdGVuZ2Vsc3RyYcOfZSAxMC8xMiwgNjYxMTcgU2FhcmJyw7xja2VuLCBHZXJtYW55Ih4aHAoWChQKEgm13ZmRAbSVRxG9IcDfHNnsRRICMTI,NA,NA,subpremise,NA,NA,NA,NA
183,results,Germany,DE,country,political,NA,"Stengelstraße 10/12, 66117 Saarbrücken, Germany",ROOFTOP,49.23520698029149,6.989276380291502,49.2325090197085,6.986578419708497,NA,NA,NA,NA,EjFTdGVuZ2Vsc3RyYcOfZSAxMC8xMiwgNjYxMTcgU2FhcmJyw7xja2VuLCBHZXJtYW55Ih4aHAoWChQKEgm13ZmRAbSVRxG9IcDfHNnsRRICMTI,NA,NA,subpremise,NA,NA,NA,NA
183,results,66117,66117,postal_code,NA,NA,"Stengelstraße 10/12, 66117 Saarbrücken, Germany",ROOFTOP,49.23520698029149,6.989276380291502,49.2325090197085,6.986578419708497,NA,NA,NA,NA,EjFTdGVuZ2Vsc3RyYcOfZSAxMC8xMiwgNjYxMTcgU2FhcmJyw7xja2VuLCBHZXJtYW55Ih4aHAoWChQKEgm13ZmRAbSVRxG9IcDfHNnsRRICMTI,NA,NA,subpremise,NA,NA,NA,NA
184,results,44,44,street_number,NA,NA,"Hochwaldstraße 44, 66663 Merzig, Germany",ROOFTOP,49.44348653029151,6.641066380291502,49.44078856970851,6.638368419708497,49.4423571,6.639874799999999,49.44191800000001,6.639559999999999,ChIJJ4IOfowLlUcRGloMm4J-OTg,NA,NA,premise,NA,NA,NA,NA
184,results,Hochwaldstraße,Hochwaldstraße,route,NA,NA,"Hochwaldstraße 44, 66663 Merzig, Germany",ROOFTOP,49.44348653029151,6.641066380291502,49.44078856970851,6.638368419708497,49.4423571,6.639874799999999,49.44191800000001,6.639559999999999,ChIJJ4IOfowLlUcRGloMm4J-OTg,NA,NA,premise,NA,NA,NA,NA
184,results,Merzig,Merzig,locality,political,NA,"Hochwaldstraße 44, 66663 Merzig, Germany",ROOFTOP,49.44348653029151,6.641066380291502,49.44078856970851,6.638368419708497,49.4423571,6.639874799999999,49.44191800000001,6.639559999999999,ChIJJ4IOfowLlUcRGloMm4J-OTg,NA,NA,premise,NA,NA,NA,NA
184,results,Merzig-Wadern,Merzig-Wadern,administrative_area_level_3,political,NA,"Hochwaldstraße 44, 66663 Merzig, Germany",ROOFTOP,49.44348653029151,6.641066380291502,49.44078856970851,6.638368419708497,49.4423571,6.639874799999999,49.44191800000001,6.639559999999999,ChIJJ4IOfowLlUcRGloMm4J-OTg,NA,NA,premise,NA,NA,NA,NA
184,results,Saarland,SL,administrative_area_level_1,political,NA,"Hochwaldstraße 44, 66663 Merzig, Germany",ROOFTOP,49.44348653029151,6.641066380291502,49.44078856970851,6.638368419708497,49.4423571,6.639874799999999,49.44191800000001,6.639559999999999,ChIJJ4IOfowLlUcRGloMm4J-OTg,NA,NA,premise,NA,NA,NA,NA
184,results,Germany,DE,country,political,NA,"Hochwaldstraße 44, 66663 Merzig, Germany",ROOFTOP,49.44348653029151,6.641066380291502,49.44078856970851,6.638368419708497,49.4423571,6.639874799999999,49.44191800000001,6.639559999999999,ChIJJ4IOfowLlUcRGloMm4J-OTg,NA,NA,premise,NA,NA,NA,NA
184,results,66663,66663,postal_code,NA,NA,"Hochwaldstraße 44, 66663 Merzig, Germany",ROOFTOP,49.44348653029151,6.641066380291502,49.44078856970851,6.638368419708497,49.4423571,6.639874799999999,49.44191800000001,6.639559999999999,ChIJJ4IOfowLlUcRGloMm4J-OTg,NA,NA,premise,NA,NA,NA,NA
185,results,13,13,street_number,NA,NA,"Lindenallee 13, 66538 Neunkirchen, Germany",ROOFTOP,49.3502210802915,7.177535830291504,49.3475231197085,7.174837869708499,49.3490532,7.1763269,49.348691,7.176046800000001,ChIJ_978CvfGlUcRUEmf1SO-ZcY,NA,NA,premise,NA,NA,NA,NA
185,results,Lindenallee,Lindenallee,route,NA,NA,"Lindenallee 13, 66538 Neunkirchen, Germany",ROOFTOP,49.3502210802915,7.177535830291504,49.3475231197085,7.174837869708499,49.3490532,7.1763269,49.348691,7.176046800000001,ChIJ_978CvfGlUcRUEmf1SO-ZcY,NA,NA,premise,NA,NA,NA,NA
185,results,Neunkirchen,Neunkirchen,locality,political,NA,"Lindenallee 13, 66538 Neunkirchen, Germany",ROOFTOP,49.3502210802915,7.177535830291504,49.3475231197085,7.174837869708499,49.3490532,7.1763269,49.348691,7.176046800000001,ChIJ_978CvfGlUcRUEmf1SO-ZcY,NA,NA,premise,NA,NA,NA,NA
185,results,Neunkirchen,Neunkirchen,administrative_area_level_3,political,NA,"Lindenallee 13, 66538 Neunkirchen, Germany",ROOFTOP,49.3502210802915,7.177535830291504,49.3475231197085,7.174837869708499,49.3490532,7.1763269,49.348691,7.176046800000001,ChIJ_978CvfGlUcRUEmf1SO-ZcY,NA,NA,premise,NA,NA,NA,NA
185,results,Saarland,SL,administrative_area_level_1,political,NA,"Lindenallee 13, 66538 Neunkirchen, Germany",ROOFTOP,49.3502210802915,7.177535830291504,49.3475231197085,7.174837869708499,49.3490532,7.1763269,49.348691,7.176046800000001,ChIJ_978CvfGlUcRUEmf1SO-ZcY,NA,NA,premise,NA,NA,NA,NA
185,results,Germany,DE,country,political,NA,"Lindenallee 13, 66538 Neunkirchen, Germany",ROOFTOP,49.3502210802915,7.177535830291504,49.3475231197085,7.174837869708499,49.3490532,7.1763269,49.348691,7.176046800000001,ChIJ_978CvfGlUcRUEmf1SO-ZcY,NA,NA,premise,NA,NA,NA,NA
185,results,66538,66538,postal_code,NA,NA,"Lindenallee 13, 66538 Neunkirchen, Germany",ROOFTOP,49.3502210802915,7.177535830291504,49.3475231197085,7.174837869708499,49.3490532,7.1763269,49.348691,7.176046800000001,ChIJ_978CvfGlUcRUEmf1SO-ZcY,NA,NA,premise,NA,NA,NA,NA
186,results,5,5,street_number,NA,NA,"Choisyring 5, 66740 Saarlouis, Germany",ROOFTOP,49.3189436802915,6.753888080291501,49.3162457197085,6.751190119708497,49.3178141,6.752908799999999,49.31737529999999,6.7521694,ChIJoeSeZWKolUcRUA0JOM4o4R8,NA,NA,premise,NA,NA,NA,NA
186,results,Choisyring,Choisyring,route,NA,NA,"Choisyring 5, 66740 Saarlouis, Germany",ROOFTOP,49.3189436802915,6.753888080291501,49.3162457197085,6.751190119708497,49.3178141,6.752908799999999,49.31737529999999,6.7521694,ChIJoeSeZWKolUcRUA0JOM4o4R8,NA,NA,premise,NA,NA,NA,NA
186,results,Saarlouis,SLS,locality,political,NA,"Choisyring 5, 66740 Saarlouis, Germany",ROOFTOP,49.3189436802915,6.753888080291501,49.3162457197085,6.751190119708497,49.3178141,6.752908799999999,49.31737529999999,6.7521694,ChIJoeSeZWKolUcRUA0JOM4o4R8,NA,NA,premise,NA,NA,NA,NA
186,results,Landkreis Saarlouis,Landkreis Saarlouis,administrative_area_level_3,political,NA,"Choisyring 5, 66740 Saarlouis, Germany",ROOFTOP,49.3189436802915,6.753888080291501,49.3162457197085,6.751190119708497,49.3178141,6.752908799999999,49.31737529999999,6.7521694,ChIJoeSeZWKolUcRUA0JOM4o4R8,NA,NA,premise,NA,NA,NA,NA
186,results,Saarland,SL,administrative_area_level_1,political,NA,"Choisyring 5, 66740 Saarlouis, Germany",ROOFTOP,49.3189436802915,6.753888080291501,49.3162457197085,6.751190119708497,49.3178141,6.752908799999999,49.31737529999999,6.7521694,ChIJoeSeZWKolUcRUA0JOM4o4R8,NA,NA,premise,NA,NA,NA,NA
186,results,Germany,DE,country,political,NA,"Choisyring 5, 66740 Saarlouis, Germany",ROOFTOP,49.3189436802915,6.753888080291501,49.3162457197085,6.751190119708497,49.3178141,6.752908799999999,49.31737529999999,6.7521694,ChIJoeSeZWKolUcRUA0JOM4o4R8,NA,NA,premise,NA,NA,NA,NA
186,results,66740,66740,postal_code,NA,NA,"Choisyring 5, 66740 Saarlouis, Germany",ROOFTOP,49.3189436802915,6.753888080291501,49.3162457197085,6.751190119708497,49.3178141,6.752908799999999,49.31737529999999,6.7521694,ChIJoeSeZWKolUcRUA0JOM4o4R8,NA,NA,premise,NA,NA,NA,NA
187,results,1,1,street_number,NA,NA,"Am Forum 1, 66424 Homburg, Germany",ROOFTOP,49.3192556802915,7.334409980291502,49.31655771970851,7.331712019708498,NA,NA,NA,NA,ChIJsdi5--ralUcRoznECTvKRKY,"889M+56 Homburg, Germany",8FX9889M+56,street_address,NA,NA,NA,NA
187,results,Am Forum,Am Forum,route,NA,NA,"Am Forum 1, 66424 Homburg, Germany",ROOFTOP,49.3192556802915,7.334409980291502,49.31655771970851,7.331712019708498,NA,NA,NA,NA,ChIJsdi5--ralUcRoznECTvKRKY,"889M+56 Homburg, Germany",8FX9889M+56,street_address,NA,NA,NA,NA
187,results,Homburg,Homburg,locality,political,NA,"Am Forum 1, 66424 Homburg, Germany",ROOFTOP,49.3192556802915,7.334409980291502,49.31655771970851,7.331712019708498,NA,NA,NA,NA,ChIJsdi5--ralUcRoznECTvKRKY,"889M+56 Homburg, Germany",8FX9889M+56,street_address,NA,NA,NA,NA
187,results,Saarpfalz Kreis,Saarpfalz Kreis,administrative_area_level_3,political,NA,"Am Forum 1, 66424 Homburg, Germany",ROOFTOP,49.3192556802915,7.334409980291502,49.31655771970851,7.331712019708498,NA,NA,NA,NA,ChIJsdi5--ralUcRoznECTvKRKY,"889M+56 Homburg, Germany",8FX9889M+56,street_address,NA,NA,NA,NA
187,results,Saarland,SL,administrative_area_level_1,political,NA,"Am Forum 1, 66424 Homburg, Germany",ROOFTOP,49.3192556802915,7.334409980291502,49.31655771970851,7.331712019708498,NA,NA,NA,NA,ChIJsdi5--ralUcRoznECTvKRKY,"889M+56 Homburg, Germany",8FX9889M+56,street_address,NA,NA,NA,NA
187,results,Germany,DE,country,political,NA,"Am Forum 1, 66424 Homburg, Germany",ROOFTOP,49.3192556802915,7.334409980291502,49.31655771970851,7.331712019708498,NA,NA,NA,NA,ChIJsdi5--ralUcRoznECTvKRKY,"889M+56 Homburg, Germany",8FX9889M+56,street_address,NA,NA,NA,NA
187,results,66424,66424,postal_code,NA,NA,"Am Forum 1, 66424 Homburg, Germany",ROOFTOP,49.3192556802915,7.334409980291502,49.31655771970851,7.331712019708498,NA,NA,NA,NA,ChIJsdi5--ralUcRoznECTvKRKY,"889M+56 Homburg, Germany",8FX9889M+56,street_address,NA,NA,NA,NA
188,results,40,40,street_number,NA,NA,"Werschweilerstraße 40, 66606 St. Wendel, Germany",ROOFTOP,49.4612034802915,7.177132830291502,49.4585055197085,7.174434869708497,49.460318,7.1762047,49.459391,7.175363,ChIJnyFKFSXAlUcRwcwLRgTxGQ4,NA,NA,premise,NA,NA,NA,NA
188,results,Werschweilerstraße,Werschweilerstraße,route,NA,NA,"Werschweilerstraße 40, 66606 St. Wendel, Germany",ROOFTOP,49.4612034802915,7.177132830291502,49.4585055197085,7.174434869708497,49.460318,7.1762047,49.459391,7.175363,ChIJnyFKFSXAlUcRwcwLRgTxGQ4,NA,NA,premise,NA,NA,NA,NA
188,results,Sankt Wendel,St. Wendel,locality,political,NA,"Werschweilerstraße 40, 66606 St. Wendel, Germany",ROOFTOP,49.4612034802915,7.177132830291502,49.4585055197085,7.174434869708497,49.460318,7.1762047,49.459391,7.175363,ChIJnyFKFSXAlUcRwcwLRgTxGQ4,NA,NA,premise,NA,NA,NA,NA
188,results,St. Wendel,St. Wendel,administrative_area_level_3,political,NA,"Werschweilerstraße 40, 66606 St. Wendel, Germany",ROOFTOP,49.4612034802915,7.177132830291502,49.4585055197085,7.174434869708497,49.460318,7.1762047,49.459391,7.175363,ChIJnyFKFSXAlUcRwcwLRgTxGQ4,NA,NA,premise,NA,NA,NA,NA
188,results,Saarland,SL,administrative_area_level_1,political,NA,"Werschweilerstraße 40, 66606 St. Wendel, Germany",ROOFTOP,49.4612034802915,7.177132830291502,49.4585055197085,7.174434869708497,49.460318,7.1762047,49.459391,7.175363,ChIJnyFKFSXAlUcRwcwLRgTxGQ4,NA,NA,premise,NA,NA,NA,NA
188,results,Germany,DE,country,political,NA,"Werschweilerstraße 40, 66606 St. Wendel, Germany",ROOFTOP,49.4612034802915,7.177132830291502,49.4585055197085,7.174434869708497,49.460318,7.1762047,49.459391,7.175363,ChIJnyFKFSXAlUcRwcwLRgTxGQ4,NA,NA,premise,NA,NA,NA,NA
188,results,66606,66606,postal_code,NA,NA,"Werschweilerstraße 40, 66606 St. Wendel, Germany",ROOFTOP,49.4612034802915,7.177132830291502,49.4585055197085,7.174434869708497,49.460318,7.1762047,49.459391,7.175363,ChIJnyFKFSXAlUcRwcwLRgTxGQ4,NA,NA,premise,NA,NA,NA,NA
189,results,3,3,street_number,NA,NA,"Kapweg 3, 13405 Berlin, Germany",ROOFTOP,52.56356518029149,13.3309540802915,52.56086721970849,13.3282561197085,NA,NA,NA,NA,ChIJ1xYqL-ZTqEcRywQ7yFcHE20,"H86H+VR Berlin, Germany",9F4MH86H+VR,street_address,NA,NA,NA,NA
189,results,Kapweg,Kapweg,route,NA,NA,"Kapweg 3, 13405 Berlin, Germany",ROOFTOP,52.56356518029149,13.3309540802915,52.56086721970849,13.3282561197085,NA,NA,NA,NA,ChIJ1xYqL-ZTqEcRywQ7yFcHE20,"H86H+VR Berlin, Germany",9F4MH86H+VR,street_address,NA,NA,NA,NA
189,results,Mitte,Mitte,political,sublocality,sublocality_level_1,"Kapweg 3, 13405 Berlin, Germany",ROOFTOP,52.56356518029149,13.3309540802915,52.56086721970849,13.3282561197085,NA,NA,NA,NA,ChIJ1xYqL-ZTqEcRywQ7yFcHE20,"H86H+VR Berlin, Germany",9F4MH86H+VR,street_address,NA,NA,NA,NA
189,results,Berlin,Berlin,locality,political,NA,"Kapweg 3, 13405 Berlin, Germany",ROOFTOP,52.56356518029149,13.3309540802915,52.56086721970849,13.3282561197085,NA,NA,NA,NA,ChIJ1xYqL-ZTqEcRywQ7yFcHE20,"H86H+VR Berlin, Germany",9F4MH86H+VR,street_address,NA,NA,NA,NA
189,results,Berlin,Berlin,administrative_area_level_1,political,NA,"Kapweg 3, 13405 Berlin, Germany",ROOFTOP,52.56356518029149,13.3309540802915,52.56086721970849,13.3282561197085,NA,NA,NA,NA,ChIJ1xYqL-ZTqEcRywQ7yFcHE20,"H86H+VR Berlin, Germany",9F4MH86H+VR,street_address,NA,NA,NA,NA
189,results,Germany,DE,country,political,NA,"Kapweg 3, 13405 Berlin, Germany",ROOFTOP,52.56356518029149,13.3309540802915,52.56086721970849,13.3282561197085,NA,NA,NA,NA,ChIJ1xYqL-ZTqEcRywQ7yFcHE20,"H86H+VR Berlin, Germany",9F4MH86H+VR,street_address,NA,NA,NA,NA
189,results,13405,13405,postal_code,NA,NA,"Kapweg 3, 13405 Berlin, Germany",ROOFTOP,52.56356518029149,13.3309540802915,52.56086721970849,13.3282561197085,NA,NA,NA,NA,ChIJ1xYqL-ZTqEcRywQ7yFcHE20,"H86H+VR Berlin, Germany",9F4MH86H+VR,street_address,NA,NA,NA,NA
190,results,24,24,street_number,NA,NA,"Urbanstraße 24, 10967 Berlin, Germany",ROOFTOP,52.4937450802915,13.4114720302915,52.4910471197085,13.4087740697085,52.49257129999999,13.410652,52.4922209,13.4095941,ChIJARrWas5PqEcR9YjdQrwXy-k,NA,NA,premise,NA,NA,NA,NA
190,results,Urbanstraße,Urbanstraße,route,NA,NA,"Urbanstraße 24, 10967 Berlin, Germany",ROOFTOP,52.4937450802915,13.4114720302915,52.4910471197085,13.4087740697085,52.49257129999999,13.410652,52.4922209,13.4095941,ChIJARrWas5PqEcR9YjdQrwXy-k,NA,NA,premise,NA,NA,NA,NA
190,results,Bezirk Friedrichshain-Kreuzberg,Bezirk Friedrichshain-Kreuzberg,political,sublocality,sublocality_level_1,"Urbanstraße 24, 10967 Berlin, Germany",ROOFTOP,52.4937450802915,13.4114720302915,52.4910471197085,13.4087740697085,52.49257129999999,13.410652,52.4922209,13.4095941,ChIJARrWas5PqEcR9YjdQrwXy-k,NA,NA,premise,NA,NA,NA,NA
190,results,Berlin,Berlin,locality,political,NA,"Urbanstraße 24, 10967 Berlin, Germany",ROOFTOP,52.4937450802915,13.4114720302915,52.4910471197085,13.4087740697085,52.49257129999999,13.410652,52.4922209,13.4095941,ChIJARrWas5PqEcR9YjdQrwXy-k,NA,NA,premise,NA,NA,NA,NA
190,results,Berlin,Berlin,administrative_area_level_1,political,NA,"Urbanstraße 24, 10967 Berlin, Germany",ROOFTOP,52.4937450802915,13.4114720302915,52.4910471197085,13.4087740697085,52.49257129999999,13.410652,52.4922209,13.4095941,ChIJARrWas5PqEcR9YjdQrwXy-k,NA,NA,premise,NA,NA,NA,NA
190,results,Germany,DE,country,political,NA,"Urbanstraße 24, 10967 Berlin, Germany",ROOFTOP,52.4937450802915,13.4114720302915,52.4910471197085,13.4087740697085,52.49257129999999,13.410652,52.4922209,13.4095941,ChIJARrWas5PqEcR9YjdQrwXy-k,NA,NA,premise,NA,NA,NA,NA
190,results,10967,10967,postal_code,NA,NA,"Urbanstraße 24, 10967 Berlin, Germany",ROOFTOP,52.4937450802915,13.4114720302915,52.4910471197085,13.4087740697085,52.49257129999999,13.410652,52.4922209,13.4095941,ChIJARrWas5PqEcR9YjdQrwXy-k,NA,NA,premise,NA,NA,NA,NA
191,results,8-11,8-11,street_number,NA,NA,"Grunowstraße 8-11, 13187 Berlin, Germany",ROOFTOP,52.5685655802915,13.4109336802915,52.5658676197085,13.4082357197085,NA,NA,NA,NA,ChIJ9bkCWmxSqEcRMnJjAQJ-14w,"HC85+VR Berlin, Germany",9F4MHC85+VR,street_address,NA,NA,NA,NA
191,results,Grunowstraße,Grunowstraße,route,NA,NA,"Grunowstraße 8-11, 13187 Berlin, Germany",ROOFTOP,52.5685655802915,13.4109336802915,52.5658676197085,13.4082357197085,NA,NA,NA,NA,ChIJ9bkCWmxSqEcRMnJjAQJ-14w,"HC85+VR Berlin, Germany",9F4MHC85+VR,street_address,NA,NA,NA,NA
191,results,Bezirk Pankow,Bezirk Pankow,political,sublocality,sublocality_level_1,"Grunowstraße 8-11, 13187 Berlin, Germany",ROOFTOP,52.5685655802915,13.4109336802915,52.5658676197085,13.4082357197085,NA,NA,NA,NA,ChIJ9bkCWmxSqEcRMnJjAQJ-14w,"HC85+VR Berlin, Germany",9F4MHC85+VR,street_address,NA,NA,NA,NA
191,results,Berlin,Berlin,locality,political,NA,"Grunowstraße 8-11, 13187 Berlin, Germany",ROOFTOP,52.5685655802915,13.4109336802915,52.5658676197085,13.4082357197085,NA,NA,NA,NA,ChIJ9bkCWmxSqEcRMnJjAQJ-14w,"HC85+VR Berlin, Germany",9F4MHC85+VR,street_address,NA,NA,NA,NA
191,results,Berlin,Berlin,administrative_area_level_1,political,NA,"Grunowstraße 8-11, 13187 Berlin, Germany",ROOFTOP,52.5685655802915,13.4109336802915,52.5658676197085,13.4082357197085,NA,NA,NA,NA,ChIJ9bkCWmxSqEcRMnJjAQJ-14w,"HC85+VR Berlin, Germany",9F4MHC85+VR,street_address,NA,NA,NA,NA
191,results,Germany,DE,country,political,NA,"Grunowstraße 8-11, 13187 Berlin, Germany",ROOFTOP,52.5685655802915,13.4109336802915,52.5658676197085,13.4082357197085,NA,NA,NA,NA,ChIJ9bkCWmxSqEcRMnJjAQJ-14w,"HC85+VR Berlin, Germany",9F4MHC85+VR,street_address,NA,NA,NA,NA
191,results,13187,13187,postal_code,NA,NA,"Grunowstraße 8-11, 13187 Berlin, Germany",ROOFTOP,52.5685655802915,13.4109336802915,52.5658676197085,13.4082357197085,NA,NA,NA,NA,ChIJ9bkCWmxSqEcRMnJjAQJ-14w,"HC85+VR Berlin, Germany",9F4MHC85+VR,street_address,NA,NA,NA,NA
192,results,174-177,174-177,street_number,NA,NA,"Hohenzollerndamm 174-177, 10713 Berlin, Germany",ROOFTOP,52.4904389802915,13.3128089802915,52.4877410197085,13.3101110197085,NA,NA,NA,NA,ChIJ98LaNu1QqEcRs1Q5DXv_4H4,"F8Q6+JH Berlin, Germany",9F4MF8Q6+JH,street_address,NA,NA,NA,NA
192,results,Hohenzollerndamm,Hohenzollerndamm,route,NA,NA,"Hohenzollerndamm 174-177, 10713 Berlin, Germany",ROOFTOP,52.4904389802915,13.3128089802915,52.4877410197085,13.3101110197085,NA,NA,NA,NA,ChIJ98LaNu1QqEcRs1Q5DXv_4H4,"F8Q6+JH Berlin, Germany",9F4MF8Q6+JH,street_address,NA,NA,NA,NA
192,results,Bezirk Charlottenburg-Wilmersdorf,Bezirk Charlottenburg-Wilmersdorf,political,sublocality,sublocality_level_1,"Hohenzollerndamm 174-177, 10713 Berlin, Germany",ROOFTOP,52.4904389802915,13.3128089802915,52.4877410197085,13.3101110197085,NA,NA,NA,NA,ChIJ98LaNu1QqEcRs1Q5DXv_4H4,"F8Q6+JH Berlin, Germany",9F4MF8Q6+JH,street_address,NA,NA,NA,NA
192,results,Berlin,Berlin,locality,political,NA,"Hohenzollerndamm 174-177, 10713 Berlin, Germany",ROOFTOP,52.4904389802915,13.3128089802915,52.4877410197085,13.3101110197085,NA,NA,NA,NA,ChIJ98LaNu1QqEcRs1Q5DXv_4H4,"F8Q6+JH Berlin, Germany",9F4MF8Q6+JH,street_address,NA,NA,NA,NA
192,results,Berlin,Berlin,administrative_area_level_1,political,NA,"Hohenzollerndamm 174-177, 10713 Berlin, Germany",ROOFTOP,52.4904389802915,13.3128089802915,52.4877410197085,13.3101110197085,NA,NA,NA,NA,ChIJ98LaNu1QqEcRs1Q5DXv_4H4,"F8Q6+JH Berlin, Germany",9F4MF8Q6+JH,street_address,NA,NA,NA,NA
192,results,Germany,DE,country,political,NA,"Hohenzollerndamm 174-177, 10713 Berlin, Germany",ROOFTOP,52.4904389802915,13.3128089802915,52.4877410197085,13.3101110197085,NA,NA,NA,NA,ChIJ98LaNu1QqEcRs1Q5DXv_4H4,"F8Q6+JH Berlin, Germany",9F4MF8Q6+JH,street_address,NA,NA,NA,NA
192,results,10713,10713,postal_code,NA,NA,"Hohenzollerndamm 174-177, 10713 Berlin, Germany",ROOFTOP,52.4904389802915,13.3128089802915,52.4877410197085,13.3101110197085,NA,NA,NA,NA,ChIJ98LaNu1QqEcRs1Q5DXv_4H4,"F8Q6+JH Berlin, Germany",9F4MF8Q6+JH,street_address,NA,NA,NA,NA
193,results,2-6,2-6,street_number,NA,NA,"Carl-Schurz-Straße 2-6, 13597 Berlin, Germany",ROOFTOP,52.5366530802915,13.2024370802915,52.5339551197085,13.1997391197085,NA,NA,NA,NA,ChIJvWa3skdWqEcRaZy36PcKndw,"G6P2+4C Berlin, Germany",9F4MG6P2+4C,street_address,NA,NA,NA,NA
193,results,Carl-Schurz-Straße,Carl-Schurz-Straße,route,NA,NA,"Carl-Schurz-Straße 2-6, 13597 Berlin, Germany",ROOFTOP,52.5366530802915,13.2024370802915,52.5339551197085,13.1997391197085,NA,NA,NA,NA,ChIJvWa3skdWqEcRaZy36PcKndw,"G6P2+4C Berlin, Germany",9F4MG6P2+4C,street_address,NA,NA,NA,NA
193,results,Bezirk Spandau,Bezirk Spandau,political,sublocality,sublocality_level_1,"Carl-Schurz-Straße 2-6, 13597 Berlin, Germany",ROOFTOP,52.5366530802915,13.2024370802915,52.5339551197085,13.1997391197085,NA,NA,NA,NA,ChIJvWa3skdWqEcRaZy36PcKndw,"G6P2+4C Berlin, Germany",9F4MG6P2+4C,street_address,NA,NA,NA,NA
193,results,Berlin,Berlin,locality,political,NA,"Carl-Schurz-Straße 2-6, 13597 Berlin, Germany",ROOFTOP,52.5366530802915,13.2024370802915,52.5339551197085,13.1997391197085,NA,NA,NA,NA,ChIJvWa3skdWqEcRaZy36PcKndw,"G6P2+4C Berlin, Germany",9F4MG6P2+4C,street_address,NA,NA,NA,NA
193,results,Berlin,Berlin,administrative_area_level_1,political,NA,"Carl-Schurz-Straße 2-6, 13597 Berlin, Germany",ROOFTOP,52.5366530802915,13.2024370802915,52.5339551197085,13.1997391197085,NA,NA,NA,NA,ChIJvWa3skdWqEcRaZy36PcKndw,"G6P2+4C Berlin, Germany",9F4MG6P2+4C,street_address,NA,NA,NA,NA
193,results,Germany,DE,country,political,NA,"Carl-Schurz-Straße 2-6, 13597 Berlin, Germany",ROOFTOP,52.5366530802915,13.2024370802915,52.5339551197085,13.1997391197085,NA,NA,NA,NA,ChIJvWa3skdWqEcRaZy36PcKndw,"G6P2+4C Berlin, Germany",9F4MG6P2+4C,street_address,NA,NA,NA,NA
